,Daniel,Hoyo-Kowalski,59,247429
,Mariano,Andújar,73,173857
,Mikael,Ishak,68,206626
,Sam,Baldock,67,173859
,Braydon,Manu,66,239397
,Kelyn,Rowe,65,206631
,Noel,Knothe,61,239401
,Nick,DeLeon,67,206635
,Oleksandr,Karavaev,72,237109
,Mirko,Kos,63,239410
,Zlatko,Dedič,68,141111
,Lion,Lauberbach,64,239418
Roberto Torres,Roberto,Torres Morales,77,206651
Sergio Rico,Sergio,Rico González,77,206652
,Brad,Potts,68,206653
Pablo Marí,Pablo,Marí Villar,75,206654
,Eduardo,Vargas,75,206655
,Lucas,Akins,65,173891
,Alessandro,Kräuchi,57,239428
,Matt,Hedges,72,206662
,Simon,Eastwood,66,173895
,Adrian,Grbic,71,239432
,Nemanja,Maksimović,79,239433
,Philani,Zulu,67,239437
Rober Ibáñez,Roberto,Ibáñez Castro,72,219652
,Lee,Nicholls,65,198285
Jordi Mboula,Jordi,Mboula Queralt,69,239441
,Mbaye,Diagne,74,220131
,Justin,Löwe,56,239444
,Kevin-Prince,Boateng,78,173909
Hélder Ferreira,Hélder José,Castro Ferreira,68,239446
,Markus,Fjørtoft,57,252900
,Ibrahima,Diallo,72,239452
,Carlos,Higuera,63,241978
,Brian,Figueroa,64,239454
,Claudiu,Borțoneanu,55,252901
,Bozhidar,Kraev,71,239458
,José Alberto,Castillo,63,239461
,Meris,Skenderović,60,239466
,Buğra,Çağıran,63,239468
Song Wenjie,Wenjie,Song,58,232258
,Jonathan,González,70,239475
,Sandro,Ingolitsch,67,239476
,Abdulsamed,Damlu,58,239477
,Sascha,Härtel,61,239480
Galeno,Wenderson,Nascimento Galeno,77,239482
,Junior,Pius,67,239485
,Juan,Álvarez,71,239491
,Sebastian,Bösel,65,239492
,Makana,Baku,66,239493
,Maximilian,Thalhammer,68,239494
,Yassin,Fekir,64,239496
,Anel,Ahmedhodžić,68,236524
,Bryan,Henning,68,239498
,Kai,Eisele,67,239499
,Johannes,Tartarotti,62,239501
,William,Bianda,62,239502
,Josh,Gordon,62,239504
,Patryk,Kun,63,239505
,Sam,Hughes,63,239506
Patrick William,Patrick William,Sá De Oliveira,71,252150
Callejón,Francisco,Callejón Segura,62,241477
,Melle,Meulensteen,64,239512
,Josh,Earl,67,239513
Campos,Alvaro,Campos Estelles,65,198299
,Frank,Onyeka,74,239529
,Eoin,Toal,59,239540
,Kevin,Magaña,61,239544
,José de Jesús,Godínez,65,239545
,Alexandru,Greab,60,248025
Olmo,Jesús,Olmo Lozano,65,174013
,Maxime,Biamou,64,239552
,Tom,Bayliss,63,239553
,Furkan,Beklevic,52,252281
,Ege,Özkayımoğlu,55,252918
,Godfried,Roemeratoe,65,239558
,Jeffrey,de Lange,62,239559
,Tim,Handwerker,69,239571
,Gerzino,Nyamsi,69,239575
,Yacouba,Coulibaly,67,239577
Bremer,Gleison Bremer,Silva Nascimento,71,239580
,Konstantinos,Mavropanos,73,242000
,Wilfried,Kanga,66,239589
,Krisztián,Vadócz,71,141286
,José Juan,Macías,75,239592
,Kaveh,Rezaei,71,239593
,Joachim,Imbrechts,55,239594
,Denzel,Jubitana,62,239597
,Lukas,Scherff,65,239606
Glauder,Antonio C.,Glauder García,68,239608
Liu Ruofan,Ruofan,Liu,58,239609
,Mo,Eisa,67,239611
,Matteo,Pessina,74,239613
Jesús Areso,Jesús,Areso Blanco,65,239614
,Alan,Cervantes,64,239617
,Brian,Rubio,64,239624
,Rustamzhon,Ashurmatov,66,247468
,Adam,Zreľák,66,239627
,Alan,Medina,64,239629
,Lars,Bünning,62,239634
,Karol,Fila,67,239635
,Ayo Simon,Okosun,63,239636
,Charles Carolus,Andriamahitsinoro,65,239637
,Romal,Palmer,59,239642
,Will,Smith,58,239644
,Matías,de los Santos,70,239645
,Michele,Nardi,63,239648
Valera,Antonio,Valera Salmoral,60,239651
,Mikael,Ndjoli,59,236550
,Ryo,Germain,63,242012
,Harry,Darling,59,236551
,Larry,Angulo,66,239660
,Torben,Müsel,62,239666
,Jannes,Vollert,63,239668
,Jonathan,Levi,68,239669
Tete Morente,José Antonio,Morente Oliva,69,239671
,Tyler,Cordner,58,239673
,Kyle,Taylor,60,239676
,Omar,Bertel,61,239681
,Nicolás,Fernández,61,239682
,Joe,Neal,50,247478
,Anthony,Barylla,65,239686
,Max,Sprang,58,239689
,Fridolin,Wagner,64,239690
,Florent,Muslija,68,239696
,Augusto,Lotti,63,242019
,Romano,Schmid,67,239701
,Merveille,Biankadi,67,239703
,Kai,Wagner,72,239704
Alan,Alan,Lima Cariús,60,239705
,Doğan,Erdoğan,66,239706
,Olivier,Kemen,69,220175
,Marko,Raguž,69,239708
,Charles,Traoré,72,231098
,Masaya,Okugawa,74,239712
,Steffen,Puttkammer,66,239724
,Marin,Pongračić,76,238370
,Philimon,Tawiah,62,246940
,Maciej,Ambrosiewicz,61,239731
,Szymon,Żurkowski,70,239732
,Mathias,Ross,64,245849
,Dariusz,Pawłowski,58,239735
,Jesús,Angulo,69,239738
,Brahim,Konaté,63,231103
,Julio,Villalba,62,239741
,Mickaël,Cuisance,71,239744
,Lukas,Watkowiak,62,239746
,Sergio,Córdova,70,239747
,Jimmy,Valoyes,61,239750
,Steffen,Schäfer,63,239752
,Saba,Lobjanidze,73,239755
,Michal,Sipľak,67,239762
,Magnus,Anbo,54,247491
,Mikkel,Andersen,66,171033
,Alan,Czerwiński,69,239768
,Diego,González,63,242032
,Jakub,Moder,69,239778
,Bryan,Acosta,71,239782
Jonathan,Jonathan,Silva Vieira,69,252956
,Ben,Close,66,222937
,Gustavo,Torres,64,239787
,Caleb,Ekuban,71,239795
,Michael,Lansing,63,239797
,Armel,Bella-Kotchap,62,247497
,Steven,Sessegnon,65,239800
,Ryan,Clampin,60,239801
,Tarryn,Allarakhia,55,239802
,Damian,Oko,64,239805
,Davide,Frattesi,69,239807
,Michal,Sáček,74,239808
,Nicolas,Raskin,66,239810
,Dylan,Batubinsika,67,239814
,Nico,Mantl,69,239816
,Boubakary,Soumaré,76,239817
Rúben Dias,Rúben Santos,Gato Alves Dias,81,239818
,Sincere,Seth,61,239819
,Eduardo,Tercero,68,239822
,Cameron,Pring,63,234941
,Victor,Ekani,66,239835
,Alexis,Mac Allister,75,239837
,Mirko,Antonucci,67,239838
,Khaled,Al Barakah,63,231120
,Georgios,Giakoumakis,66,239842
,Konstantinos,Galanopoulos,72,239845
,Panagiotis,Tsintotas,71,239846
,Oleksiy,Dytyatev,67,239848
,Jiří,Pavlenka,82,236583
,Diego,Barreto,63,239852
,Mirlind,Kryeziu,59,239853
,Majeed,Ashimeru,71,242045
Song Long,Long,Song,60,239858
Li Hailong,Hailong,Li,58,239859
Dani Cárdenas,Daniel,Cárdenas Líndez,63,236033
,Georgios,Giannoutsos,61,239867
Pablo Santos,Pablo,Renan dos Santos,75,239872
,Alex,Sobczyk,63,239873
Bebeto,Roberto Jesus,Machado Beto Alves,73,239875
,Robbie,D'Haese,68,239307
,Arda,Turan,74,143745
,Quentin,Bena,63,236588
,Morgan,Penfold,50,239883
Willyan,Willyan,da Silva Rocha,68,251901
,Ozan,Kabak,77,239890
,Yunus,Akgün,64,239892
,Florian,Neuhaus,79,234943
,Rominigue,Kouamé,67,239894
,James,Waite,53,239895
Víctor Fernández,Víctor,Fernández Satué,63,239899
,Saša,Kalajdžić,67,239901
,Tobias,Kraulich,60,239903
,Davit,Khocholava,70,239904
,Stefano,Guidotti,57,239906
,Raphael,Dwamena,67,239907
,Kemar,Lawrence,74,220209
,Gonzalo,Castro,75,174379
,Cristian,Riveros,68,174381
Rui Costa,Rui Pedro,Silva Costa,66,239922
,Sebastian,Klaas,63,239925
,Oliver,Ottesen,55,239927
,Tobias,Müller,65,239928
,Damian,Rasak,66,239930
Jorge Mier,Jorge,Mier Martínez,64,246039
,Danny,Kane,58,229206
,Robert,Taylor,66,239944
,Fernando,Beltrán,66,239945
,Roberto,Meraz,59,239947
,Salvador,Reyes,64,239948
João Queirós,João Ricardo,Pereira Queirós,64,239949
Pêpê,Pedro Filipe,Rodrigues,73,239950
,Reiss,Greenidge,61,225677
,Ákos,Kecskés,64,239952
Léo Jabá,Leonardo,Rodrigues Lima,72,239953
,Myron,Boadu,75,239956
,Sebastian,Jakubiak,65,239957
,José,Manríquez,63,252985
,Juan Esteban,Moreno,56,239961
,Jader,Valencia,58,239965
Jony,Jonathan,Rodríguez Menéndez,78,222943
,Arturo,Mina,71,225680
Paulinho,Paulo Henrique,Sampaio Filho,74,239970
,Joël,Kiassumbua,59,239973
Brian Martín,Brian,Martín Pagés,62,239975
,Nicolas,Kühn,65,239977
,Dennis,Man,73,239978
,Ovidiu,Popescu,69,239980
,Jann-Fiete,Arp,66,239981
Javi Alonso,Javier,Alonso Bello,66,239986
,Ellyes,Skhiri,77,225126
,Tom,Broadbent,60,239990
,Joe,Pritchard,64,231145
,Pablo,López,61,239995
,Jordan,Sierra,72,242069
,Elias,Abouchabaka,61,240000
,Matías,Esquivel,66,254587
,Antonios,Papadopoulos,63,240008
Borja Llarena,Borja,Llarena Barroso,61,242071
,Andreas Skov,Olsen,72,240017
Pelayo Suárez,Pelayo,Suárez López,63,240021
,Anthony,Fontana,64,240026
,Albion,Vrenezi,65,240027
,Nikola,Tavares,54,238221
,David,Hovorka,74,240033
,Lukáš,Štetina,72,240034
,Christián,Frýdek,60,240036
,Srđan,Plavšić,74,240037
,Carlo,Holse,67,240040
,Atalay,Babacan,60,240041
,Filip,Manojlović,70,240043
,Lazare,Amani,67,234948
,Diego,González,73,214770
João Victor,João Victor,Santos Sá,75,240046
,Souleymane,Karamoko,68,240050
,Aurélien,Scheidler,65,247539
,Kilian,Senkbeil,59,240052
,Mert,Yılmaz,63,240055
,Cyril,Mandouki,69,240057
,Max,Aarons,73,240060
,Steve,De Ridder,67,171082
,Ousseynou,Ba,69,240064
,Gustavo,Britos,65,247094
,Roy,O'Donovan,64,171083
,Sumayhan,Al Nabit,61,240068
,Jordan,Tunnicliffe,64,251684
,Babacar,Dione,61,240074
,Claudio,Bravo,77,174543
,Mikhail,Lysov,69,240082
,Matías,Fernández,73,174549
,Michael,Lema,62,240086
Wang Kai,Kai,Wang,55,247545
,Reda,Kharchouch,66,257039
,Leo,Štulac,70,240095
,Lachlan,Brook,57,240096
,Flynn,Downes,66,240097
,Kevin,Rüegg,72,240099
,Tommaso,Augello,70,240100
,Matthew,Sutton,54,242086
,Tim,Staubli,55,240104
Murilo,Murilo,Cerqueira Paim,68,240115
,Maren,Haile-Selassie,57,240117
,Josimar,Atoche,63,225705
,Mohamed,Ezzarfani,66,240120
,Luca,Plogmann,64,240123
,Miguel,Trauco,74,225706
,Jacob,Bergström,58,253013
Éder Militão,Éder,Gabriel Militão,80,240130
Gabrielzinho,Gabriel Airton,de Souza,70,240131
,Redouane,Kerrouche,64,240132
,Malik,Tchokounté,65,240133
David Batanero,David,Batanero Puigbó,66,240134
,Joselito,Vaca,65,174602
,Maikel,Chang,60,254464
,Romario,Ibarra,69,241498
,Wojciech,Hajda,60,240141
David Neres,David,Neres Campos,80,236632
,Valentin,Gendrey,61,245863
,Luca,Marseiler,65,240156
,Christoph,Ehlich,57,240158
,Alexander,Kaltner,53,240160
,Dumisani,Zuma,70,240164
,Junior,Arias,69,240168
,Karol,Niemczycki,60,240170
,Dylan,Ryan,59,240171
Edu Cortina,Eduardo,Cortina García,66,240172
Bruno Jordão,Bruno André,Cavaco Jordão,62,240175
,Maximiliano,Perg,66,240176
,Benjamín,Galindo,60,240177
,Mateo,Kovačić,83,207410
Xeka,Miguel Ângelo,da Silva Rocha,75,236639
,Leandro,Trossard,78,207421
,Kunde,Malong,76,240190
Lee Keun Ho,Keun Ho,Lee,63,242101
,Elvis,Rexhbeçaj,71,240193
,Matt,Lampson,64,207427
,José,Valencia,66,207428
,Ryan,Edwards,65,207430
Insua,Pablo,Insua Blanco,71,207431
Nacho Méndez,Ignacio,Méndez Fernández,68,240201
,Krzysztof,Mączyński,68,174669
,Torgil,Gjertsen,68,240206
,Leandro,Paredes,79,207439
,Luciano,Vietto,78,207441
Kim Hyo Gi,Hyo Gi,Kim,60,207442
,Jürgen,Damm,73,207444
,Jerónimo,Rodríguez,59,254594
,Juan Carlos,Paredes,72,207448
,Alexander,Weidinger,61,240218
,Patricio,Rodríguez,68,207454
,Mihailo,Ristić,68,240223
,Hernán,Hinostroza,63,207456
,Ole Amund,Sveen,62,207459
,Martin Rønning,Ovenstad,62,207460
,Luke,James,59,207463
Felipe,Felipe,Martins,70,207465
,Franco,Vázquez,77,207471
,Gōtoku,Sakai,69,207472
,Bastien,Toma,68,240241
,Aimery,Pinga,59,240242
Matheus Cunha,Matheus Santos,Carneiro Da Cunha,78,240243
,Cándido,Ramírez,66,207485
,Cheick,Traoré,71,240257
,Opa,Sangante,63,240258
,Rory,Gaffney,60,207491
,Sylla,Sow,66,240260
,Jesse,Lingard,77,207494
Kenny Rocha Santos,Kenny,Rocha Santos,64,236846
,Juan,Sánchez Sotelo,65,207496
,Loris,Brogno,67,207497
,Tom,Boere,66,207499
,Ruben,Kristiansen,66,207502
,Dimitris,Limnios,73,240271
,Emile,Smith Rowe,69,240273
,Branislav,Pindroch,63,240274
,Chris,Porter,63,10899
,Youssef,Maziz,63,237138
,Matteo,Gabbia,63,240277
Tiago Lopes,Tiago,Lopes,70,240281
,Aleš,Matějů,70,240282
,Mory,Konaté,61,253039
,Milan,Piško,57,240284
,Tobias,Børkeeiet,61,240285
Calero,Fernando,Calero Villa,75,240289
,Gabriel,Torres,70,174754
,Filip,Ugrinic,63,236657
,Dylan,Duncan,56,240296
,Stefan,Thesker,67,207531
,Marcel,Hilßner,64,231197
,Jordan,Lukaku,76,207537
,Ahmed Issa,Koro Koné,66,207538
,Yevhen,Makarenko,70,240309
,Issouf,Paro,65,240312
Shim Dong Woon,Dong Woon,Shim,69,207546
Cláudio Falcão,Cláudio,Falcão Santos,72,240316
,Timothy,Tillman,64,240319
,Lukas,Spalvis,65,216408
,Harry,Brockbank,61,240322
,Filip,Helander,72,207555
,Robin,Olsen,78,207557
,Martin,Broberg,65,207558
,Simon,Tibbling,69,207559
,Christoph,Zimmermann,71,239322
,Berkan,Taz,59,240329
,Sebastian,Andersson,76,207562
,Ellery,Balcombe,60,236663
,Bahadır,Öztürk,64,240333
William Carvalho,William,Silva de Carvalho,80,207566
,Bjarke,Jacobsen,63,240335
,Jesper,Granlund,54,240339
,Chris,Zuvela,58,240340
Lucas Marques,Lucas,Marques de Oliveira,64,240341
,Haris,Duljević,67,240342
,Idris,Kanu,60,240345
,Cătălin,Căbuz,68,247976
,Samuel,Moutoussamy,70,240351
,Konrad,Poprawa,55,240355
,Sylwester,Lusiusz,63,240358
,Omar,Alderete,74,240359
,Jamie,Fielding,52,248849
,Jere,Uronen,74,207593
,Michael,Keane,78,207599
,Adam,Jakubech,69,240371
,Jay,Lynch,61,207606
,Ryan,Meara,66,207610
,Zehn,Mohammed,56,240381
,Warren,Burrell,59,257873
,Adam,Webster,75,207616
,Niccolò,Zanellato,61,240385
,David,Fällman,66,207618
,Warren,Creavalle,65,207619
,Nebiyou,Perry,61,240388
,Martin,Bjørnbak,70,207622
Feng Boxuan,Boxuan,Feng,55,240391
,Kenneth,Omeruo,73,207624
Wen Jiabao,Jiabao,Wen,53,240393
,Ezequiel,Rodríguez,62,240397
,Carlo,Manicone,55,240400
,Jakob,Haugaard,66,207633
,Corey,Panter,52,252418
,Callum,Reilly,64,207639
,Franco,Boló,64,240408
,Dimitrios,Kolovetsios,69,240409
,Jack,Tucker,62,241507
,Modou,Barrow,70,207645
,Pierce,Sweeney,63,207646
,Emil,Krafth,74,207650
,Miler,Bolaños,73,207653
,Fernando,Barrientos,68,207657
,Lukas,Grozurek,64,207659
,Dominik,Wydra,65,207660
,Rayan,Souici,57,240429
,Max,Burgess,66,225757
,Carlos,Bacca,77,207664
,Jordan,Tell,63,240434
,Braian,Rivero,67,231219
,Ethan,Finlay,68,207669
,Ryan,Porteous,67,240439
,Imad,Faraj,65,240442
,Bruce,Kamau,63,225759
Rafael Silva,Rafael,da Silva,73,207676
,Emiliano,Alfaro,64,207677
,Curtis,Tilt,64,240446
,Pablo,Ruiz,60,240448
,Sokratis,Dioudis,74,207683
,Sikou,Niakaté,66,240453
,Franklin,Wadja,68,240454
,Billy,Sass-Davies,51,240455
Ander Guevara,Ander,Guevara Lajo,72,240458
,Basil,Al Bahrani,52,240460
,Mohammed,Al Majhad,59,240463
,Lautaro,Guzmán,62,240468
,Aniss,El Hriti,62,240470
,Fernando,Gorriarán,75,240471
,Tyreke,Wilson,57,240473
Marçal,Fernando,Marçal de Oliveira,76,207707
,Marius,Briceag,65,248056
,Vesel,Demaku,65,240481
,Fernando,Bersano,65,240482
,Nicolas,López,73,207715
,Abdullah,Al Hafith,65,207716
,Mohammed,Naji,59,240486
,Joseph,Okumu,68,253073
,Dante,Sealy,51,247612
Cristiano,Cristiano,da Silva,72,207722
,Stefan,van der Lei,63,207723
,Mike,van der Hoorn,73,207725
,Harold,Preciado,71,226591
,Ibrahima,Wadji,63,240497
,Eman,Marković,61,240499
Roger,Roger,Martí Salvador,77,207732
Filipe Augusto,Filipe Augusto,Carvalho Souza,75,207733
Paulinho,Paulo Henrique,Soares dos Santos,69,207734
,Frank,Arhin,61,240506
,Angel,Gomes,67,240507
,Mart,Lieder,66,207741
,Indy,Boonen,64,240511
,Ethan,Hamilton,64,240513
,Steeve,Yago,70,207746
Oh Ban Suk,Ban Suk,Oh,67,207753
,Mohamed,Fouzair,71,240526
,Killian,Le Roy,58,240527
,Mattéo,Ahlinvi,60,240528
,Anastasios,Chatzigiovanis,72,236696
,Alan,Mendoza,68,207763
,Muhannad,Fallatah,60,240534
,Luis Nery,Caballero,62,207768
Ricardo Friedrich,Ricardo,Schuck Friedrich,65,242159
,Maxime,Leverbe,64,240543
Bernardo Rosa,Bernardo,Costa da Rosa,55,247622
,Oğuz Kağan,Güçtekin,63,240550
,Raymon,Gaddis,67,207783
,Jeremy,Ngakia,64,247623
,Kaan,Ayhan,75,207790
,Yussuf,Poulsen,78,207791
,Simone,Iocolano,64,240560
,Giannis,Bouzoukis,70,240561
,Sammy,Bossut,72,142258
,Ben,Sheaf,64,225779
,Tommaso,Fantacci,53,240564
,Bram,Castro,67,109493
Jeong Ji Yong,Ji Yong,Jeong,49,252809
,Sambou,Sissoko,64,240570
,Amari'i,Bell,69,207804
,Loret,Sadiku,69,207805
,Brennan,Dickenson,64,207806
,Mauro,Ortíz,66,240576
Yeo Reum,Reum,Yeo,64,207811
,Charlie,Lakin,61,240583
,Bram,Verbong,59,240584
,Ben,Williams,65,240585
,Fahad,Bin Jamayah,63,240587
,Mahmut,Özen,59,207820
Miguel,Miguel,de la Fuente,67,240589
,Bradley,James,53,240592
,Aynsley,Pears,65,240595
,Cole,Stockton,60,207828
,Zach,Hemming,52,240597
,Callum,Hendry,60,240599
,Ali,Al Asmari,60,240600
Ademilson,Ademilson,Braga Bispo Júnior,70,207835
Hwang Soon Min,Soon Min,Hwang,63,207836
,Archie,Collins,62,240605
,Jack,Sparkes,62,240606
,Alex,Hartridge,57,240608
,Ben,Seymour,52,240609
,Dru,Yearwood,63,240611
,Elvis,Bwomono,66,240616
,Dom,Dwyer,68,207858
,Armando,Anastasio,65,240627
,Maynor,Figueroa,69,175092
,Matthias,Ginter,82,207862
Felipe,Felipe Augusto,de Almeida Monteiro,84,207863
Marquinhos,Marcos,Aoás Corrêa,85,207865
,John,Mountney,63,207868
,Mark,McNulty,60,142333
,Tijjani,Reijnders,65,240638
,Jordan,Botaka,71,207872
,Alexander,González,71,207876
,Josef,Martínez,81,207877
,Connor,Metcalfe,59,240648
,Raymundo,Fulgencio,64,253100
,Ramy,Najjarine,56,240650
,Simon,Ngapandouetnbu,59,255151
,Alasana,Manneh,62,240653
Carles Pérez,Carles,Pérez Sayol,73,240654
,Fabian,Schnellhardt,68,207887
,Joseph-Claude,Gyau,69,207892
,Emanuel,Vignato,69,240661
,Tobias,Strobl,76,207894
,Miguel Ángel,Merentiel,65,240663
,Anthony,Jung,68,207897
,Ervin,Montero,55,254035
Neto Volpi,Alvino,Volpi Neto,67,207899
,Ramiro,Macagno,65,231258
,Patryk,Tuszyński,63,207902
,Yıldırım Mert,Çetin,69,240671
,Michał,Mak,67,207904
,Mateusz,Mak,66,207905
,Chris,Merrie,53,240674
,Nkosingiphile,Ngcobo,62,240675
,Martin S.,Ellingsen,67,240677
,Teun,Koopmeiners,78,240679
,David,Otto,67,242183
,Lasse,Vigen,66,207916
,Tom,van de Looi,64,240685
Zhang Yu,Yu,Zhang,49,252561
,Erik,Durm,73,207920
,Jonathan,Sandoval,71,240689
,Nicolás,González,75,240690
,Fodé,Ballo-Touré,73,236723
Lucas Lima,Lucas Pedro,Alves de Lima,75,207924
,Andreas,Linde,71,207926
,Tom,Rogić,73,207928
Pedro Henrique,Pedro,K. Medina da Silva,72,207929
,Nicolás,De la Cruz,77,240699
,Lewis,Spence,61,240701
,Roman,Yaremchuk,75,240702
,Matías,Dituro,75,207935
Guo Quanbo,Quanbo,Guo,61,240704
,Guido,Pizarro,77,207939
,Tom,Knowles,56,240708
,Ridle,Baku,72,240709
Ewerton,Ewerton,da Silva Pereira,67,207943
,George,Lloyd,56,240715
,Bertrand,Traoré,76,207948
,Adebayo,Azeez,56,207950
,Semi,Ajayi,73,207952
,Brian,Behrendt,69,207954
,Pelly-Ruddock,Mpanzu,68,207956
,Ismaël,Aaneba,61,240725
Aitor García,Aitor,García Flores,72,207960
,Lorenzo,Rajot,65,240729
,Kévin,Zohi,71,240730
,Marijan,Ćavar,60,242191
,Simone,Edera,66,233794
,Rashad,Muhammed,60,240738
,Callum,Hudson-Odoi,74,240740
,Martín,Ojeda,67,240744
,Scott,Quigley,61,240745
,Ahmad,Al Najai,59,236733
,Alfonso,González,70,207984
,Josip,Drmić,72,198504
,Youcef,Atal,79,240754
,Mark,McKenzie,65,242195
,Patrick,Sussek,62,240756
,Matt,Gilks,64,11381
Verza,José Antonio,García Rabasco,66,142454
,Sead,Kolašinac,78,207993
,Rami,Hajal,59,247658
,Danny,Ward,74,207998
Paulo Otávio,Paulo Otávio,Rosa da Silva,73,208001
,Leif,Davis,64,246685
,Joël,Veltman,77,208004
,Rhys,Norrington-Davies,64,240773
,Tyler,Smith,58,240775
,Sonny,Laiton,60,240776
,Wesley,Jobello,65,208009
,Matty,Pearson,68,208014
,Tyrese,Campbell,67,240783
,Lucas,Machado,59,254613
,Ivan,Santini,71,208017
,Thomas,Lam,68,208018
,Denys,Bain,72,208019
,Luis,Pavia,65,253522
,Felipe,Caicedo,78,175254
Marcos Lavín,Marcos,Lavín Rodríguez,62,240791
,Murray,Wallace,68,208024
,Jake,Dunwoody,55,240793
Rodrigão,Rodrigo,de Souza Prado,69,240795
,Manuel,Roffo,64,240796
,Mattéo,Tramoni,68,240797
,Luis,Amarilla,64,240801
Aitor Sanz,Aitor,Sanz Martín,71,142499
,Cameron,Yates,57,240804
Dai Wai-Tsun,Wai-Tsun,Dai,57,240805
,Trent,Alexander-Arnold,87,231281
,Fraser,Murray,60,240808
,Arda,Akbulut,63,240809
,Jon,Birkfeldt,61,255705
,Marco,Dulca,58,240812
,Oussama,Tannane,74,208045
Kim In Seong,In Seong,Kim,71,208047
,Andy,Yiadom,74,208052
,Dimitrios,Pelkas,73,208053
,Scott,Martin,59,240822
,Niklas,Lang,55,251689
,Marley,Aké,69,251341
,Etienne,Amenyido,67,240829
Ju Se Jong,Se Jong,Ju,71,208063
Han Yong Su,Yong Su,Han,62,208066
Lee Jin Hyung,Jin Hyung,Lee,61,208067
,Mert Hakan,Yandaş,72,240837
,Bradley,Wade,55,240838
Ahn Young Kyu,Young Kyu,Ahn,60,208073
,Emmanuel,Apeh,67,240846
Leonardo Rocha,Leonardo,Miramar Rocha,66,240847
,Kevin,McDonald,71,175314
,Lewis,Stevenson,66,175316
Alberto Rubio,Alberto,Rubio Serna,62,253134
Ayala,Sergio,Ayala López,63,208087
Sergi Samper,Sergi,Samper Montañá,67,208088
,Luke,Hannant,62,242212
Berrocal,Juan,Berrocal González,64,240859
José Lara,José,Alonso Lara,64,240860
Gerard Moreno,Gerard,Moreno Balagueró,83,208093
,Mariusz,Rybicki,62,208095
,Thomas,Eisfeld,65,208096
,Anthony,Scully,60,240865
,Ivan,Runje,70,208099
,Kasper,Larsen,67,208102
Matheus,Matheus,Lima Magalhães,79,208104
Genaro,Genaro,Rodríguez Serrano,60,240873
,Theocharis,Tsiggaras,57,253138
,Simon,Sandberg,69,208111
,Leonard,Zuta,65,208115
,Rollin,Menayese,62,240886
,Edo,Kayembe,68,242217
,Kacper,Przybyłko,70,208120
,Viktor,Agardius,65,208122
,Nicolás,Sessa,64,240891
,Hakan,Çalhanoğlu,79,208128
Francis,Francisco,Guerrero Martín,72,240898
Unai Núñez,Unai,Núñez Gestoso,78,240900
Sergio Benito,Sergio,Benito Crujera,62,240902
,Abdoulaye,Doucouré,78,208135
Javi Vázquez,Javier María,Vázquez López,61,240904
Lucas Torró,Lucas,Torró Marset,73,208137
,Bobby,Adekanye,64,240906
,Jeremy,Cijntje,65,253143
,Fatih,Aksoy,66,240908
Gabriel,Gabriel,Appelt Pires,79,208141
,Harry,Robinson,50,240910
,Ali,Al Nemer,62,242221
,George,Johnston,63,240912
,Rodrigo,Rivero,68,253243
,Emeka Friday,Eze,65,240914
Pedro León,Pedro León,Sánchez Gil,79,175379
,Dejan,Ljubicic,71,240916
,Ståle Stålinho,Sæthre,60,208151
,Ronald,Hernández,65,240921
Dani Escriche,Daniel,Escriche Romero,66,240922
,Abdullah,Al Hamdan,62,242223
,Glen,McAuley,58,240924
,Federico,Andrada,67,208158
,Michael,Frey,70,208159
,Juan Carlos,Arce,68,175393
,Berat,Djimsiti,76,208165
,Mohamed,Coulibaly,63,208168
Junior Messias,Junior,Messias,64,240938
,Lee,Grace,64,231303
,Roberto,de la Rosa,60,240940
,Lenny,Pintor,66,240941
Fabio González,Fabio,González Estupiñán,68,240942
,Michael,Estrada,68,240944
,Francis,Jno-Baptiste,58,240946
Pedro Gonçalves,Pedro António,Pereira Gonçalves,76,240950
,Nahuel,Tenaglia,72,240953
,Tomás,Durso,57,240955
,Jon,Guthrie,65,208188
Steven Prieto,Steven,Prieto Morales,64,240959
,Paul,Seguin,71,221885
Kim Kyung Jung,Kyung Jung,Kim,63,208194
,Juan Manuel,García,71,240963
,Nicolás,Linares,68,240964
,Fabian,Tauchhammer,56,244925
,Joshua,Kayode,56,240967
,Julián,Carranza,68,240969
,Martín,Payero,66,240970
,Jack,Rudoni,58,251690
,Marcelo,Saracchi,75,240976
,Danny,Mandroiu,63,240978
,Théo,Defourny,65,208214
,Maximilian,Dittgen,67,225849
,Alexis,Gonçalves Pereira,65,253156
,Michael,Cooper,59,240987
,Denis,Vavro,71,240988
,Presnel,Kimpembe,81,225850
,Petros,Mantalos,75,208224
,Mohammed,Al Shahrani,57,240993
,Santiago,Pérez,65,254620
,Amir,Kurdi,65,208229
,Andreas,Samaris,77,208230
,Pavol,Šafranko,64,240999
,Emmanuel,Sabbi,69,241002
,Felipe,Carballo,71,241004
,Enzo,Ebosse,63,241007
,Yimy,Gómez,55,241008
,Marcelo,Ortíz,68,241010
,Lisandro,López,78,142707
,Lukas,Spendlhofer,68,208247
,Amedej,Vetrih,64,241016
,Anastasios,Bakasetas,72,208250
,Antonin,Bobichon,71,225855
,Leonardo,Heredia,69,241025
,Tomás,Chancalay,69,241026
,Braian,Galván,62,241027
,Dimitrios,Kourmpelis,73,208260
,Facundo,Garcés,59,241031
,Souleymane,Diarra,69,241032
